f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,tag
0,0,0,0,0,0,0,1,0,242,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,475,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,299,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,677,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,188,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,81,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,118,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,90,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,21,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,35,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,73,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,324,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,170,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,1,0,0,0,0,0,0,0,80,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,1,284,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,412,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1274,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,230,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,1,0,0,0,0,1,114,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,1,1,143,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,31,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,103,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,69,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,172,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,167,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,270,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,1,0,65,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,473,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,137,0,1,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,335,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,145,0,1,0,0,0,1,0,1,0,0
